maths,phy,chem,mech,bee,workshop,cgpa,sgpa
71,47,50,74,59,42,7.83,7.83
73,26,49,78,47,45,7.06,7.06
63,32,39,56,43,44,6.61,6.61
79,56,62,63,67,43,8.61,8.61
57,61,54,44,45,44,7.17,7.17
70,43,46,55,59,45,7.44,7.44
51,35,42,28,49,44,5.78,5.78
54,42,38,52,48,45,6.61,6.61
59,58,64,82,62,44,8.67,8.67
46,31,42,37,42,44,5.11,5.11
52,20,34,24,8,44,4.11,4.11
71,40,45,59,35,45,6.56,6.56
58,47,52,47,45,43,6.89,6.89
46,31,45,40,22,42,5.17,5.17
72,64,60,92,74,45,9.33,9.33
66,66,54,72,71,44,8.56,8.56
66,39,48,49,44,43,6.72,6.72
69,65,56,78,79,42,8.94,8.94
53,43,39,55,67,45,7.11,7.11
44,46,34,25,50,42,5.42,5.42
50,27,59,80,50,43,7.06,7.06
50,41,37,62,53,42,6.94,6.94
80,66,62,84,84,45,10,10
60,40,50,57,68,44,7.56,7.56
73,39,52,75,46,43,7.72,7.72
83,56,48,78,78,42,9.11,9.11
36,22,28,53,53,43,4.67,4.67
83,48,57,71,78,44,9.06,9.06
72,53,53,87,70,45,8.83,8.83
78,62,49,79,73,43,9,9
47,35,40,55,46,44,6.5,6.5
45,32,25,29,16,35,3.36,3.36
44,22,27,57,58,41,5.33,5.33
25,34,54,40,32,44,4.61,4.61
54,32,36,50,43,45,6.33,6.33
74,39,50,60,47,44,7.44,7.44
51,51,53,69,48,42,7.44,7.44
86,58,60,77,95,45,9.72,9.72
76,44,40,62,46,42,7.5,7.5
50,35,50,43,41,45,5,5
76,54,49,64,56,44,8.11,8.11
40,24,33,34,12,43,3.39,3.39
59,59,48,71,60,41,8.06,8.06
53,48,51,83,48,42,7.78,7.78
47,32,36,46,47,41,6.11,6.11
61,42,44,70,28,45,6.61,6.61
62,55,66,65,63,42,8.28,8.28
69,38,54,86,69,45,8.33,8.33
85,40,60,79,75,43,9.22,9.22
54,46,45,57,48,43,7.11,7.11
55,38,47,66,48,43,6.83,6.83
62,51,45,67,45,33,7.22,7.22
35,19,32,23,33,40,3.06,3.06
81,45,46,73,60,45,8.5,8.5
84,61,53,70,71,45,9.11,9.11
90,59,63,84,76,42,9.72,9.72
21,33,34,44,42,43,4.67,4.67
50,26,40,28,43,42,4.56,4.56
79,46,55,73,61,45,8.44,8.44
57,46,51,67,45,43,7.22,7.22
58,55,51,70,51,41,7.78,7.78
77,64,54,71,72,45,8.94,8.94
52,49,45,66,50,33,7.17,7.17
52,47,44,62,19,45,6.31,6.31
51,56,51,74,92,44,8.44,8.44
75,61,64,80,84,45,9.83,9.83
45,23,39,34,41,44,3.94,3.94
83,55,55,68,80,44,9.06,9.06
71,42,55,76,59,45,8.17,8.17
78,61,50,85,75,44,9.33,9.33
54,24,21,21,19,45,3.22,3.22
82,58,50,60,62,43,8.56,8.56
40,37,39,47,45,42,6.06,6.06
34,31,21,57,31,34,3.67,3.67
28,32,40,31,27,42,3.53,3.53
80,52,52,73,78,44,8.83,8.83
72,58,63,60,37,45,7.39,7.39
86,46,50,66,74,42,8.39,8.39
32,24,24,43,24,45,3.06,3.06
48,20,25,30,20,45,3.39,3.39
90,58,56,82,55,44,9,9
54,32,41,52,34,42,5.72,5.72
52,61,51,74,74,45,8.33,8.33
86,66,63,78,71,45,9.33,9.33
60,54,52,73,69,42,8.11,8.11
72,57,55,66,66,43,8.28,8.28
45,35,45,70,57,45,7.08,7.08
45,31,42,72,44,42,6.5,6.5
32,37,32,39,29,30,3.33,3.33
45,35,34,40,61,44,6.03,6.03
68,56,70,74,90,45,8.94,8.94
55,42,45,63,71,44,7.61,7.61
57,40,49,62,56,45,7.33,7.33
66,55,45,63,69,45,7.94,7.94
55,35,48,54,48,40,6.83,6.83
87,50,52,79,65,42,8.67,8.67
31,24,32,32,19,33,2.67,2.67
83,54,40,75,79,43,9,9
65,41,43,79,73,44,8.11,8.11
55,44,47,46,36,43,5.83,5.83
85,59,61,75,66,44,9.22,9.22
75,67,50,78,65,41,8.83,8.83
63,18,43,45,44,45,5.72,5.72
74,46,42,39,50,41,6.56,6.56
49,47,49,26,56,44,5.94,5.94
50,43,39,50,13,42,5.89,5.89
83,52,47,68,59,45,8.11,8.11
34,14,32,17,15,45,2.61,2.61
82,65,49,70,61,43,8.83,8.83
39,25,51,58,48,45,5.39,5.39
40,38,48,49,52,44,6.33,6.33
62,49,63,70,67,45,8.33,8.33
50,39,41,54,60,35,7.14,7.14
49,55,40,73,59,43,7.33,7.33
70,54,45,57,51,42,7.78,7.78
82,62,61,93,90,44,10,10
59,60,65,68,73,44,8.5,8.5
80,56,43,84,70,40,9,9
51,27,37,75,50,45,6.83,6.83
47,40,40,34,27,42,4.78,4.78
24,51,41,42,47,44,5.31,5.31
61,68,57,71,61,43,8.56,8.56
84,64,57,77,76,39,9.5,9.5
44,39,34,43,46,44,5.67,5.67
86,54,64,84,91,45,9.78,9.78
73,58,40,58,54,41,7.78,7.78
8,7,10,10,11,34,1.92,1.92
59,50,48,85,57,45,7.86,7.86
45,34,38,32,28,45,4.44,4.44
30,23,25,17,19,35,2.17,2.17
59,44,49,50,50,43,7.14,7.14
82,56,57,86,63,44,9.17,9.17
68,54,63,78,79,44,8.94,8.94
57,39,51,55,69,45,7.25,7.25
66,52,51,87,77,44,8.58,8.58
62,50,53,36,55,45,6.44,6.44
70,52,36,71,54,45,7.78,7.78
31,34,44,52,23,45,4.61,4.61
73,59,52,57,50,45,7.89,7.89
65,66,64,75,49,44,8.44,8.44
67,55,59,50,51,45,7.83,7.83
76,58,50,52,36,45,7.06,7.06
61,44,54,52,61,45,7.56,7.56
78,43,40,42,48,45,6.94,6.94
50,41,51,52,55,45,7.22,7.22
50,54,47,43,49,42,7.11,7.11
57,47,50,55,63,42,7.5,7.5
43,16,24,41,14,45,3.58,3.58
55,40,35,67,33,43,5.97,5.97
31,39,39,38,32,41,3.81,3.81
68,47,36,68,76,44,7.94,7.94
59,60,47,65,54,44,7.64,7.64
72,50,41,76,72,40,8.22,8.22
64,42,37,57,36,44,6.17,6.17
13,37,16,26,23,34,2.72,2.72
31,35,31,45,35,45,4.33,4.33
92,67,63,70,70,41,9.33,9.33
58,65,71,71,86,44,9,9
54,50,53,62,40,45,7.19,7.19
49,52,48,66,49,44,7,7
62,57,53,62,69,42,8.11,8.11
28,33,33,20,40,42,3.97,3.97
37,36,46,29,30,44,3.92,3.92
40,53,50,65,69,44,6.75,6.75
80,66,57,68,64,43,8.89,8.89
54,41,41,70,64,43,7.61,7.61
70,61,43,76,69,39,8.5,8.5
55,49,47,43,63,45,7.11,7.11
26,34,42,37,68,40,5.11,5.11
72,35,48,79,63,45,7.92,7.92
56,53,47,73,69,44,7.94,7.94
52,41,50,37,46,45,6.44,6.44
14,13,23,14,8,41,2.5,2.5
36,52,39,39,48,41,4.92,4.92
78,63,60,63,76,43,9.17,9.17
100,58,52,81,77,44,9.39,9.39
66,54,54,79,68,44,8.39,8.39
18,39,39,44,61,45,5.61,5.61
80,59,52,63,57,45,8.39,8.39
62,37,50,62,66,45,7.5,7.5
30,36,37,42,30,42,3.89,3.89
47,46,58,79,60,44,8.06,8.06
57,54,31,73,52,35,6.92,6.92
83,57,59,71,73,34,8.78,8.78
59,34,37,63,51,40,6.89,6.89
84,50,40,59,56,35,7.67,7.67
56,35,41,52,60,44,7.17,7.17
64,57,43,60,49,45,7.31,7.31
91,63,58,64,62,43,8.89,8.89
85,62,66,88,96,39,9.94,9.94
79,51,59,64,74,44,8.56,8.56
85,36,14,32,47,42,5.67,5.67
77,53,61,87,89,45,9.61,9.61
56,52,49,65,69,44,7.53,7.53
76,54,59,78,74,44,8.89,8.89
72,36,19,56,36,45,5.44,5.44
34,48,49,54,50,41,6.22,6.22
63,54,48,73,20,44,6.78,6.78
58,54,56,68,77,45,8.11,8.11
49,47,48,54,41,42,6.94,6.94
34,33,39,31,35,45,3.67,3.67
25,13,40,11,35,45,2.92,2.92
56,39,47,71,58,41,7.56,7.56
52,12,38,21,33,44,4.11,4.11
27,30,36,32,42,45,4,4
63,50,58,68,49,41,7.72,7.72
57,63,51,86,54,44,8.33,8.33
31,37,48,49,47,45,5.72,5.72
57,34,39,45,35,44,5.61,5.61
64,40,47,48,61,41,7.39,7.39
53,38,37,52,40,45,6.56,6.56
31,48,39,42,29,44,4.58,4.58
59,52,46,62,36,44,6.39,6.39
57,58,47,79,74,44,8.17,8.17
61,49,50,63,68,45,7.83,7.83
41,21,25,28,44,44,3.67,3.67
66,57,54,50,87,45,8.5,8.5
40,17,30,46,27,42,3.94,3.94
70,38,53,63,50,43,7.75,7.75
53,43,52,50,66,44,7.39,7.39
61,61,54,66,67,41,8.22,8.22
63,53,47,67,77,44,8.28,8.28
47,33,34,56,46,45,6.33,6.33
16,37,19,13,20,38,2.56,2.56
31,17,33,18,17,43,2.78,2.78
50,42,43,47,46,41,6.44,6.44
55,32,43,60,68,42,7.11,7.11
34,46,41,56,49,44,6,6
52,52,45,69,37,43,6.33,6.33
58,35,41,56,45,41,6.78,6.78
75,51,65,55,75,42,8.56,8.56
69,33,39,67,50,41,6.94,6.94
73,50,48,61,25,42,6.81,6.81
72,66,48,66,69,44,8.33,8.33
47,41,28,26,24,40,4,4
27,32,36,23,31,42,3.44,3.44
41,25,34,25,26,45,2.92,2.92
85,57,63,84,79,45,9.72,9.72
57,42,58,66,65,40,7.61,7.61
40,30,35,44,41,41,5.28,5.28
42,32,39,51,60,44,6.44,6.44
50,35,46,58,34,45,5.94,5.94
53,32,46,56,64,45,7.17,7.17
63,33,45,48,55,45,6.67,6.67
90,60,60,88,89,44,10,10
29,18,39,45,22,40,3.67,3.67
34,33,43,65,37,42,4.78,4.78
45,32,43,30,40,37,4.78,4.78
66,31,36,54,44,42,6.44,6.44
42,20,45,43,33,37,4.36,4.36
61,31,31,46,69,45,6.53,6.53
47,34,36,42,60,45,6.14,6.14
18,19,24,23,9,36,1.97,1.97
51,36,54,55,50,40,7.06,7.06
51,28,50,46,53,44,6.33,6.33
55,58,61,84,61,45,8.72,8.72
58,56,67,77,77,45,8.78,8.78
49,46,49,64,38,45,6.17,6.17
59,66,66,80,82,44,9.33,9.33
59,46,44,49,59,36,6.83,6.83
36,40,24,62,37,45,4.39,4.39
52,44,49,59,49,44,6.94,6.94
58,38,40,60,52,44,7.22,7.22
59,35,50,59,58,45,7.11,7.11
81,63,54,76,77,45,9.44,9.44
50,50,51,72,71,44,8,8
48,32,29,42,45,41,5.28,5.28
64,42,49,50,56,45,7.39,7.39
86,51,50,75,54,45,8.42,8.42
61,36,49,50,62,45,7.44,7.44
49,39,47,59,54,42,6.67,6.67
57,35,44,57,60,44,6.89,6.89
42,25,40,17,23,44,4.06,4.06
58,60,48,46,48,44,7.28,7.28
52,42,35,32,32,41,4.83,4.83
46,45,37,43,45,41,6.17,6.17
62,41,61,57,61,45,7.78,7.78
48,40,59,80,67,41,8.11,8.11
51,52,46,59,75,44,7.78,7.78
53,39,35,45,54,44,6.78,6.78
57,44,33,61,55,45,6.94,6.94
49,23,20,63,36,45,4.42,4.42
54,29,37,55,54,44,6.08,6.08
70,45,40,62,79,41,8.22,8.22
